nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate
2091,3927,image,,TravelSalemWebsite,8,1,1259703114,1259703114,0,1,0,0,0,0
2093,3929,image,,RMNLogo,8,1,1259703674,1259703674,0,1,0,0,0,0
2094,3930,image,,AnnualReport,8,1,1259704569,1259704569,0,1,0,0,0,0
2095,3937,image,,AnnualReportSmall,8,1,1259870386,1259870386,0,1,0,0,0,0
2096,3938,image,,DigCityGuideTV,8,1,1259876545,1259876545,0,1,0,0,0,0
2097,3939,image,,DigCityGuideTVSmaller,8,1,1259876953,1259876953,0,1,0,0,0,0
2118,3969,image,,YouTube-Todays-Hair-Salon,4,1,1259966562,1259966562,0,1,0,0,0,0
2122,3977,image,,Todays-Hair-Salon-and-Day-Spa,4,1,1259967689,1259967689,0,1,0,0,0,0
2126,4010,image,,Busick-Court-Outside,4,1,1260396492,1260396492,0,1,0,0,0,0
2131,4015,image,,Partnerships-In-Community-Living-Logo,4,1,1260398505,1260398505,0,1,0,0,0,0
2137,4029,image,,Rodeway-Inn,4,1,1260558305,1260558305,0,1,0,0,0,0
2145,4039,image,,IndependenceCinema,8,1,1260567524,1260567524,0,1,0,0,0,0
2152,4047,image,,SalemBook,8,1,1260834077,1260834077,0,1,0,0,0,0
2154,4053,image,,Magic-at-the-Mill-1,4,1,1260915945,1260915945,0,1,0,0,0,0
2155,4054,image,,Magic-at-the-Mill-2,4,1,1260915966,1260915966,0,1,0,0,0,0
2170,4077,image,,Hee-Hee-Illahee-RV,4,1,1261096878,1261096878,0,1,0,0,0,0
2171,4082,image,,Busick-Court-Menu,4,1,1261167873,1261167873,0,1,0,0,0,0
2177,4094,image,,WV-Vineyards-Logo-451x99,4,1,1261179363,1261179363,0,1,0,0,0,0
2179,4096,image,,WVV-Holiday-Dec-09,4,1,1261180000,1261180000,0,1,0,0,0,0
2225,4162,image,,Ron-Cooper-Carousel,4,1,1262030622,1262031079,0,1,0,0,0,0
2226,4163,image,,Timm-Silver-Falls-Snow,4,1,1262030679,1262031042,0,1,0,0,0,0
2227,4164,image,,Historic-Deepwood-Estate-Snow,4,1,1262030744,1262031059,0,1,0,0,0,0
2229,4171,image,,Keizer-Ren-Logo-Luncheon-Size,4,1,1262221869,1262221869,0,1,0,0,0,0
2230,4172,image,,Creative-Company-Logo-Luncheon-Size,4,1,1262221960,1262221960,0,1,0,0,0,0
2231,4173,image,,The-Trolley-Small,4,1,1262222957,1262222957,0,1,0,0,0,0
2245,4193,image,,Lancaster-Mall-Logo-Small,4,1,1262649716,1262649716,0,1,0,0,0,0
2246,4194,image,,Grand-Hotel-Logo-Small,4,1,1262649772,1262649772,0,1,0,0,0,0
2247,4195,image,,Tobey-Consulting-Logo-Small,4,1,1262649913,1262649913,0,1,0,0,0,0
2261,4239,image,,AbsolutelyTixTickets,8,1,1263409724,1263409724,0,1,0,0,0,0
2262,4240,image,,AbsTixTicketsSmaller,8,1,1263409839,1263409839,0,1,0,0,0,0
2263,4241,image,,RedLionHotelDay,8,1,1263411307,1263411307,0,1,0,0,0,0
2264,4242,image,,RedLionSmallDay,8,1,1263414529,1263414529,0,1,0,0,0,0
2265,4243,image,,AbsTixTickets,8,1,1263414644,1263414644,0,1,0,0,0,0
2266,4244,image,,Tobey-Consulting-Expanded,4,1,1263492384,1263492697,0,1,0,0,0,0
2316,4335,image,,Amtrak,4,1,1263855109,1263855109,0,1,0,0,0,0
2321,4357,image,,Valentine-Heart,4,1,1264036183,1264036183,0,1,0,0,0,0
2390,4492,image,,Womens-Show-Ad-2010,4,1,1264719403,1264719403,0,1,0,0,0,0
2391,4493,image,,Womens-Show-Ad-Weekly-2010,4,1,1264719894,1264719894,0,1,0,0,0,0
2400,4541,image,,Womens-Show-Logo,4,1,1264795919,1264795919,0,1,0,0,0,0
2420,4595,image,,Aerial-Bridges-Ron_Cooper,4,1,1265326576,1265326576,0,1,0,0,0,0
2433,4615,image,,2010 VG ,8,1,1265398988,1265398988,0,1,0,0,0,0
2437,4619,image,,VG_Cover_2010,8,1,1265399850,1265399850,0,1,0,0,0,0
2443,4625,image,,2010_VG_Cover,8,1,1265408118,1265408338,0,1,0,0,0,0
2444,4626,image,,TC #1,8,1,1265409800,1265409800,0,1,0,0,0,0
2445,4627,image,,TravelCafe,8,1,1265409863,1265409863,0,1,0,0,0,0
2446,4628,image,,TravelCafe1,8,1,1265409927,1265409927,0,1,0,0,0,0
2449,4633,image,,ConfRoom,8,1,1265410077,1265410077,0,1,0,0,0,0
2450,4634,image,,TC_ConfRoom,8,1,1265410143,1265410143,0,1,0,0,0,0
2452,4637,image,,TCBrick,8,1,1265414086,1265414086,0,1,0,0,0,0
2496,4729,image,,Cherry-Country,4,1,1266363602,1266363602,0,1,0,0,0,0
2501,4741,image,,Enchanted-Forest-Log-Ride-Homepage,4,1,1266447812,1266447976,0,1,0,0,0,0
2503,4743,image,,Willamette-University-Spring-Ron-Cooper,4,1,1266447872,1266447872,0,1,0,0,0,0
2506,4746,image,,Bush-House-Orange-Tulips-Ron-Cooper-Homepage-Image,4,1,1266448527,1266448527,0,1,0,0,0,0
2507,4750,image,,AC-Gilbert-Bubble-Room-Homepage,4,1,1266449877,1266449877,0,1,0,0,0,0
2509,4755,image,,Go-See-Oregon-Logo-Small,4,1,1266514747,1266514747,0,1,0,0,0,0
2520,4775,image,,St-Patricks-Day,4,1,1266603808,1266603808,0,1,0,0,0,0
2538,4799,image,,FirstWedPhoto,8,1,1267139232,1267139232,0,1,0,0,0,0
2609,4893,image,,Rock-River-Financial,4,1,1267555674,1267555674,0,1,0,0,0,0
2611,4910,image,,Agape-Studios-Logo-Small,4,1,1267661415,1267661415,0,1,0,0,0,0
2614,4920,image,,Brownell-Photo-Video,4,1,1267732393,1267732393,0,1,0,0,0,0
2616,4926,image,,Todays-Hair-Logo-Small,4,1,1267737797,1267737797,0,1,0,0,0,0
2617,4928,image,,Hallie-Ford-Logo,4,1,1267750180,1267750180,0,1,0,0,0,0
2619,4932,image,,Salem-Relo-Team,4,1,1267816939,1267816939,0,1,0,0,0,0
2620,4934,image,,Airlie-Farm,4,1,1267824051,1267824051,0,1,0,0,0,0
2623,4940,image,,BudgetTravelReadersChoice,8,1,1267834844,1267834844,0,1,0,0,0,0
2626,4943,image,,Agape-Studios,4,1,1267835467,1267835467,0,1,0,0,0,0
2627,4944,image,,TOConference,8,1,1267835494,1267835494,0,1,0,0,0,0
2634,4953,image,,GovConfLogo,8,1,1267839166,1267839166,0,1,0,0,0,0
2635,4954,image,,BudgetTravelReadersChoice,8,1,1267839360,1267839360,0,1,0,0,0,0
2636,4955,image,,GovConfLogoJPG,8,1,1267839820,1267839820,0,1,0,0,0,0
2648,4974,image,,Salem-Relo-Team-Ad-Mar-2010,4,1,1268262656,1268262656,0,1,0,0,0,0
2692,5036,image,,Balloon-Flying-Service,4,1,1268429565,1268429565,0,1,0,0,0,0
2697,5060,image,,Corcoran-Photography,4,1,1268439968,1268439968,0,1,0,0,0,0
2700,5068,image,,Withnell-Car-Rental,4,1,1268440883,1268440883,0,1,0,0,0,0
2704,5072,image,,WoodenShoe,8,1,1268442845,1268442845,0,1,0,0,0,0
2705,5073,image,,Brewfest,8,1,1268443008,1268443008,0,1,0,0,0,0
2706,5074,image,,WoodenShoeResized,8,1,1268443126,1268443126,0,1,0,0,0,0
2707,5075,image,,SheepToShawl,8,1,1268444730,1268444730,0,1,0,0,0,0
2725,5102,image,,SheepShear,8,1,1268690641,1268690641,0,1,0,0,0,0
2731,5127,image,,In-The-Spotlight,4,1,1268774817,1268774817,0,1,0,0,0,0
2732,5135,image,,FTYP,8,1,1268783117,1268783117,0,1,0,0,0,0
2733,5136,image,,Brewfest2,8,1,1268784289,1268784289,0,1,0,0,0,0
2735,5147,image,,Salems-Riverfront-Carousel,4,1,1268950559,1268950559,0,1,0,0,0,0
2736,5149,image,,Salems-Riverfront-Carousel-Event,4,1,1268950920,1268950920,0,1,0,0,0,0
2738,5154,image,,Oktoberfest,4,1,1269020357,1269020357,0,1,0,0,0,0
2739,5156,image,,The-Oregon-Garden,4,1,1269021225,1269021225,0,1,0,0,0,0
2746,5168,image,,Easter-Bunny,4,1,1269025059,1269025059,0,1,0,0,0,0
2777,5267,image,,TO-Adventurecation-Logo,4,1,1269368843,1269368843,0,1,0,0,0,0
2801,5340,image,,Korner-Post,4,1,1269969671,1269969671,0,1,0,0,0,0
2802,5342,image,,Motorcycle-Mania,4,1,1269970126,1269970126,0,1,0,0,0,0
2803,5343,image,,Motorcycle-Mania-Flickr-Photo,4,1,1269970297,1269970297,0,1,0,0,0,0
2805,5349,image,,GreenAwardKR,8,1,1269982917,1269982917,0,1,0,0,0,0
2807,5351,image,,GreenAwardTC,8,1,1269983366,1269983366,0,1,0,0,0,0
2808,5352,image,,GreenAwardTC_Smaller,8,1,1269983471,1269983471,0,1,0,0,0,0
2813,5357,image,,Willamette-Health-Ad-2010,4,1,1269987029,1269987029,0,1,0,0,0,0
2814,5373,image,,Todays-Hair-YouTube-1,4,1,1270073697,1270073697,0,1,0,0,0,0
2824,5408,image,,Town-and-Country-YouTube-Thumbnail,4,1,1270232309,1270232309,0,1,0,0,0,0
2828,5417,image,,Cubanisimo-Vineyards,4,1,1270249989,1270249989,0,1,0,0,0,0
2832,5438,image,,Willamette-Valley-Cheese-Co,4,1,1270251965,1270251965,0,1,0,0,0,0
2857,5501,image,,Motorcycle-Mania-YouTube-Thumbnail,4,1,1270505235,1270505235,0,1,0,0,0,0
2861,5566,image,,Lights-in-the-Attic-Wedding,4,1,1270749517,1270749517,0,1,0,0,0,0
2885,5615,image,,Garibaldi,4,1,1271182285,1271182285,0,1,0,0,0,0
2886,5617,image,,Elsinore-Sunset-Homepage,4,1,1271183580,1271183580,0,1,0,0,0,0
2887,5618,image,,Capitol-Cherry-Blossoms-Homepage,4,1,1271183645,1271183645,0,1,0,0,0,0
2888,5619,image,,Stayton-Jordon-Bridge-Homepage,4,1,1271183697,1271183697,0,1,0,0,0,0
2899,5649,image,,The-Grand-Hotel-in-Salem-April-2010-Ad,4,1,1271435578,1271435578,0,1,0,0,0,0
2913,5674,image,,Flight-Deck,4,1,1271882952,1271882952,0,1,0,0,0,0
2915,5676,image,,Flight-Deck-Logo,4,1,1271883160,1271883160,0,1,0,0,0,0
2917,5701,image,,May-First-Wednesday-Ad,4,1,1271971024,1271971024,0,1,0,0,0,0
2937,5740,image,,Copper-Hill-Video-Thumbnail,4,1,1272473027,1272473027,0,1,0,0,0,0
2955,5764,image,,SCC_Larger2,8,1,1272579339,1272579339,0,1,0,0,0,0
2956,5765,image,,SCC_Small,8,1,1272579616,1272579616,0,1,0,0,0,0
2958,5769,image,,Tobey-Logo,4,1,1272661087,1272661087,0,1,0,0,0,0
2967,5788,image,,Adelman-Logo-Small,4,1,1272928109,1272928109,0,1,0,0,0,0
2968,5790,image,,On-Your-Feet-Logo-Small,4,1,1272989334,1272989334,0,1,0,0,0,0
2969,5791,image,,In-The-Spotlight-Logo-Small,4,1,1272989744,1272989744,0,1,0,0,0,0
2970,5792,image,,Willabys-Logo-Small,4,1,1272990038,1272990038,0,1,0,0,0,0
2971,5793,image,,Oregon-Garden-Resort-Logo-Small,4,1,1272993367,1272993367,0,1,0,0,0,0
2974,5798,image,,Lancaster-Mall-Logo,4,1,1273096431,1273096431,0,1,0,0,0,0
3002,5864,image,,Cherry-Country-Video-Thumbnail,4,1,1273773809,1273773809,0,1,0,0,0,0
3012,5913,image,,Motorcycle-Mania-Video-Thumbnail,4,1,1273877065,1273877065,0,1,0,0,0,0
3036,5982,image,,WVV-logo,8,1,1274053956,1274053956,0,1,0,0,0,0
3037,5983,image,,WCS-Logo,8,1,1274054108,1274054108,0,1,0,0,0,0
3049,6006,image,,Tobey-Computer-Services-Corp-Logo,4,1,1274208856,1274208856,0,1,0,0,0,0
3079,6081,image,,Tobey-Computer-Services-Expanded-Logo,4,1,1274477011,1274477011,0,1,0,0,0,0
3102,6126,image,,Firesteed-Cellars-Paid-Ad-May-2010,4,1,1274724112,1274724112,0,1,0,0,0,0
3103,6127,image,,Firesteed-Logo,4,1,1274724957,1274724957,0,1,0,0,0,0
3104,6128,image,,Firesteed-Map,4,1,1274732330,1274732330,0,1,0,0,0,0
3122,6154,image,,Wine-Chocolate-and-More-Expanded,4,1,1274831141,1274831141,0,1,0,0,0,0
3124,6164,image,,Ab-Fab-Logo,4,1,1275063194,1275063194,0,1,0,0,0,0
3125,6168,image,,BW-Mill-Creek-Thumbnail,4,1,1275066640,1275066640,0,1,0,0,0,0
3165,6258,image,,Wine-Choco-and-More-Weekly-Ad-2010,4,1,1275667730,1275667730,0,1,0,0,0,0
3169,6281,image,,WVV-Video-Thumbnail,4,1,1275694310,1275694310,0,1,0,0,0,0
3179,6316,image,,OBMag,8,1,1276274129,1276274129,0,1,0,0,0,0
3181,6318,image,,OBMagSmall,8,1,1276274807,1276274807,0,1,0,0,0,0
3188,6331,image,,ABC-Music-Small,4,1,1276540120,1276540120,0,1,0,0,0,0
3191,6338,image,,AbFabPic,8,1,1276726964,1276726964,0,1,0,0,0,0
3192,6339,image,,AbFabPicSmall,8,1,1276727303,1276727303,0,1,0,0,0,0
3196,6351,image,,June_2010_First_Wed_Video_Thumbnail,4,1,1276883769,1276883769,0,1,0,0,0,0
3197,6360,image,,Deepwood_Wine_&_Jazz_Festival_2010_Ad,4,1,1276895041,1276895041,0,1,0,0,0,0
3205,6379,image,,Old-Europe-Inn,4,1,1277139417,1277139417,0,1,0,0,0,0
3209,6395,image,,Cubanisimo-Photo-Small,4,1,1277147252,1277147252,0,1,0,0,0,0
3213,6408,image,,Cherry-Country-Display-Ad-2010,4,1,1277155722,1277155722,0,1,0,0,0,0
3214,6409,image,,Lancaster-Mall-Display-Ad-July-2010,4,1,1277155819,1277155819,0,1,0,0,0,0
3215,6410,image,,Rogue-Hop-N-Bed,4,1,1277157527,1277157527,0,1,0,0,0,0
3218,6418,image,,Cooke-Stationery-Logo,4,1,1277168210,1277168210,0,1,0,0,0,0
3220,6427,image,,Into-The-Wild-Logo-Small,4,1,1277306088,1277306088,0,1,0,0,0,0
3221,6428,image,,Starlight-Limousine-Logo-Small,4,1,1277306430,1277306430,0,1,0,0,0,0
3222,6432,image,,Farmers-Market-Berries-Ron-Cooper,4,1,1277312277,1277312277,0,1,0,0,0,0
3223,6433,image,,City-Mt-Jefferson-Horizontal-Ron-Cooper,4,1,1277312331,1277312331,0,1,0,0,0,0
3224,6434,image,,Mission-Mill-Ron-Cooper,4,1,1277312364,1277312364,0,1,0,0,0,0
3225,6437,image,,South-Salem-Poppy-Ron-Cooper,4,1,1277312762,1277312762,0,1,0,0,0,0
3239,6459,image,,Chatoe-Rogue-Tasting-Room,4,1,1278443491,1278443491,0,1,0,0,0,0
3289,6574,image,,BeckenRidge-Business-Thumbnail,4,1,1279210996,1279210996,0,1,0,0,0,0
3290,6576,image,,BeckenRidge-Wedding-Thumbnail,4,1,1279211229,1279211229,0,1,0,0,0,0
3291,6583,image,,The-Grand-Hotel-in-Salem-video-thumbnail,4,1,1279324038,1279324038,0,1,0,0,0,0
3293,6594,image,,TS-Video-Listings-Thumbnail,4,1,1279573535,1279573535,0,1,0,0,0,0
3318,6632,image,,Gordon-House-Ad-2010,4,1,1279836609,1279836609,0,1,0,0,0,0
3319,6673,image,,Pentacle-Theatre-Logo,12,1,1279940671,1279940671,0,1,0,0,0,0
3324,6678,image,,2010-Chatoe-Rogue-Weekly,4,1,1280164555,1280164555,0,1,0,0,0,0
3325,6679,image,,2010-Chatoe-Rogue-Paid,4,1,1280164628,1280164628,0,1,0,0,0,0
3352,6710,image,,OSF-Video-Thumbnail,12,1,1280804937,1280804937,0,1,0,0,0,0
3353,6712,image,,Oregon-State-Fair,12,1,1280805437,1280805437,0,1,0,0,0,0
3355,6714,image,,Oregon-State-Fair-Dino,12,1,1280805813,1280805813,0,1,0,0,0,0
3367,6730,image,,OSF-August-2010,4,1,1281051804,1281051804,0,1,0,0,0,0
3379,6772,image,,Salem-Cinema-Eblast,4,1,1281391910,1281391910,0,1,0,0,0,0
3380,6777,image,,Hey-Handyman,12,1,1281561593,1281561593,0,1,0,0,0,0
3382,6780,image,,OSF-August-2010-Paid,4,1,1282238878,1282238878,0,1,0,0,0,0
3421,6846,image,,Lodge-at-Detroit,12,1,1282879141,1282879141,0,1,0,0,0,0
3422,6847,image,,Keizer-Heritage,12,1,1282879170,1282879170,0,1,0,0,0,0
3423,6854,image,,North-Santiam-C-of-C,12,1,1282881513,1282881513,0,1,0,0,0,0
3424,6856,image,,EMHE_VIP_event,4,1,1282953322,1282953322,0,1,0,0,0,0
3425,6862,image,,Creekside-Logo-Small,4,1,1283191480,1283191480,0,1,0,0,0,0
3426,6863,image,,Salem-Cardio-Logo-Small,4,1,1283191636,1283191636,0,1,0,0,0,0
3427,6864,image,,West-Side-Wine-Store-Logo-Small,4,1,1283191749,1283191749,0,1,0,0,0,0
3480,6988,image,,City-MtJefferson-Ron-Cooper,4,1,1284053712,1284053712,0,1,0,0,0,0
3481,6989,image,,Bush-House-Fall-Ron-Cooper,4,1,1284053941,1284053941,0,1,0,0,0,0
3482,6990,image,,Geese-Ron-Cooper,4,1,1284054276,1284054276,0,1,0,0,0,0
3483,6992,image,,Carousel-Ron-Cooper,4,1,1284055180,1284055180,0,1,0,0,0,0
3535,7137,image,,Kanes-Marina,4,1,1285366887,1285366887,0,1,0,0,0,0
3537,7141,image,,Bush-House-Museum,12,1,1285389591,1285389591,0,1,0,0,0,0
3538,7143,image,,Bush-Barn-Art,12,1,1285390015,1285390015,0,1,0,0,0,0
3540,7147,image,,Salem-Art-Assoc-Jewelry,12,1,1285390442,1285390736,0,1,0,0,0,0
3542,7151,image,,Salem-Art-Assoc-Gifts,12,1,1285390782,1285390782,0,1,0,0,0,0
3544,7153,image,,Salem-Art-Fair,12,1,1285391042,1285391042,0,1,0,0,0,0
3546,7155,image,,Salem-Art-Local-Artists,12,1,1285391318,1285391318,0,1,0,0,0,0
3548,7157,image,,Bush-Park,12,1,1285391492,1285391492,0,1,0,0,0,0
3549,7160,image,,Salem-Health-Corp-Logo,12,1,1285392225,1285392225,0,1,0,0,0,0
3553,7165,image,,Wanderfeast-Ad-2010,4,1,1285603490,1285603490,0,1,0,0,0,0
3555,7179,image,,WV-Cheese-Co-Photo,4,1,1285792012,1285792012,0,1,0,0,0,0
3556,7181,image,,ORLA,4,1,1285793986,1285793986,0,1,0,0,0,0
3557,7185,image,,Residence-Inn,12,1,1285905807,1285905807,0,1,0,0,0,0
3593,7236,image,,OR-Days-of-Culture-10,4,1,1286226857,1286226857,0,1,0,0,0,0
3595,7246,image,,WVV-Oct-2010-Paid-Ad,4,1,1286402812,1286405232,0,1,0,0,0,0
3598,7254,image,,South-Salem-Cycleworks,12,1,1286425991,1286425991,0,1,0,0,0,0
3600,7258,image,,TIUA-Logo,12,1,1286426763,1286426763,0,1,0,0,0,0
3607,7270,image,,Vanlue-PC,4,1,1286490045,1286490045,0,1,0,0,0,0
3609,7275,image,,100-Best-Nonprofits-Logo-Small,4,1,1286572919,1286572919,0,1,0,0,0,0
3639,7318,image,,The-Gordon-House-Events-Video-Thumbnail,4,1,1286902051,1286902051,0,1,0,0,0,0
3640,7319,image,,The-Gordon-House-Video-Thumbnail,4,1,1286902087,1286902087,0,1,0,0,0,0
3641,7348,image,,Salem-Center,12,1,1287270335,1287270335,0,1,0,0,0,0
3679,7413,image,,Bettys-B-and-B,12,1,1287723257,1287723257,0,1,0,0,0,0
3680,7415,image,,Forest-History-Center,12,1,1287723942,1287723942,0,1,0,0,0,0
3681,7418,image,,BelgiQue-Sugar-Waffles,12,1,1287725342,1287725342,0,1,0,0,0,0
3693,7457,image,,Copper-Hill-Logo-Small,4,1,1288290490,1288290490,0,1,0,0,0,0
3694,7458,image,,OR-Symphony-Logo-Small,4,1,1288299292,1288299292,0,1,0,0,0,0
3695,7461,image,,Keizer-Ren-Oct-2010,4,1,1288367481,1288367481,0,1,0,0,0,0
3696,7462,image,,SCC-Nov-2010,4,1,1288389329,1288389329,0,1,0,0,0,0
3756,7538,image,,Danner_Soli_Weekly_Nov_10,4,1,1288982055,1288982055,0,1,0,0,0,0
3775,7572,image,,The-Inn-at-Champoeg,12,1,1289671415,1289671415,0,1,0,0,0,0
3793,7601,image,,EarthWISE-logo-small,4,1,1290101045,1290101045,0,1,0,0,0,0
3795,7606,image,,Jonathans-Small,4,1,1290120301,1290120301,0,1,0,0,0,0
3796,7610,image,,Danner-Soli-Paid-Nov-10,4,1,1290186735,1290186735,0,1,0,0,0,0
3797,7611,image,,WCS-Weekly-Ad-Nov-2010,4,1,1290187850,1290187850,0,1,0,0,0,0
3804,7624,image,,Starlight-Video-Thumbnail,12,1,1290404309,1290404309,0,1,0,0,0,0
3833,7697,image,,MEDIAmerica-Nov-10,4,1,1291060710,1291060710,0,1,0,0,0,0
3844,7728,image,,Willamette-Burger,12,1,1291177644,1291177644,0,1,0,0,0,0
3864,7754,image,,Capitol-Gift-Shop-Dec-2010,4,1,1291402978,1291402978,0,1,0,0,0,0
3880,7771,image,,SSM-Holiday-Market-Dec-2010,4,1,1291665167,1291665167,0,1,0,0,0,0
3881,7777,image,,Cherry-Country-Home-2010,4,1,1291675663,1291675663,0,1,0,0,0,0
3884,7791,image,,Cherry-Country-Logo,12,1,1292045038,1292045038,0,1,0,0,0,0
3885,7795,image,,Wellspring-Coupon,12,1,1292046775,1292046775,0,1,0,0,0,0
3889,7807,image,,Annettes-Westgate,12,1,1292625753,1292625753,0,1,0,0,0,0
3894,7816,image,,Heirloom-Roses,12,1,1292630281,1292630281,0,1,0,0,0,0
3895,7818,image,,Meadowlawn-Apartments,12,1,1292630626,1292630626,0,1,0,0,0,0
3896,7820,image,,Meadowlawn-Golf-Course,12,1,1292630919,1292630919,0,1,0,0,0,0
3900,7827,image,,EZ-Orchards-Cidre-Logo,12,1,1292917226,1292917226,0,1,0,0,0,0
3903,7831,image,,Aunt-Bees-House-Logo,12,1,1292917783,1292917783,0,1,0,0,0,0
3918,7850,image,,Heirloom-Roses-Logo-Small,4,1,1293517515,1293517515,0,1,0,0,0,0
3919,7851,image,,Amtrak-Cascades-Logo-Small,4,1,1293517549,1293517549,0,1,0,0,0,0
3920,7852,image,,Right-Now-Logo-Small,4,1,1293517581,1293517581,0,1,0,0,0,0
3924,7859,image,,Grand-Cru-Wine-Tours,12,1,1293598500,1293598500,0,1,0,0,0,0
3927,7873,image,,Salem-Health-Logo-Small,12,1,1293741976,1293741976,0,1,0,0,0,0
3979,7959,image,,McGraths-Ad-Jan-11,4,1,1294687444,1294687444,0,1,0,0,0,0
3981,7964,image,,Volcanoes-Photo,12,1,1294978195,1294978195,0,1,0,0,0,0
3982,7976,image,,OR-Garden-Ad-Jan-11,4,1,1295026408,1295026408,0,1,0,0,0,0
3985,7987,image,,Silver-Falls-Alpacas,12,1,1295591018,1295591018,0,1,0,0,0,0
4000,8030,image,,Wellspring-Coupon-from-TravelSalem.com,12,1,1295745433,1295745458,0,1,0,0,0,0
4114,8194,image,,Ankeny-Vineyard,12,1,1297396081,1297396081,0,1,0,0,0,0
4143,8233,image,,JoyRide-Weekly-Ad-Feb-11,4,1,1297446022,1297446022,0,1,0,0,0,0
4153,8265,image,,CCC-Logo,12,1,1298057535,1298057535,0,1,0,0,0,0
4213,8386,image,,WVV-Coupon-from-TravelSalem.com,4,1,1300474082,1300474082,0,1,0,0,0,0
4214,8387,image,,WVV-Coupon-from-TravelOregon.com,4,1,1300474118,1300474118,0,1,0,0,0,0
4216,8407,image,,Dani-Photography,12,1,1301023720,1301023720,0,1,0,0,0,0
4217,8415,image,,Wild-Pear,12,1,1301024371,1301024371,0,1,0,0,0,0
4251,8496,image,,OR-Garden-Ad-Apr-11,4,1,1301608481,1301608481,0,1,0,0,0,0
4255,8504,image,,Elkhorn-Golf-Course,12,1,1301893011,1301893011,0,1,0,0,0,0
4259,8512,image,,Foremost-Marketing,12,1,1302064842,1302064842,0,1,0,0,0,0
4307,8587,image,,World-Beat-Gallery,4,1,1302283194,1302283194,0,1,0,0,0,0
4308,8589,image,,World-Beat-Festival,4,1,1302283354,1302283354,0,1,0,0,0,0
4325,8616,image,,Trinity-Small,12,1,1302839725,1302839725,0,1,0,0,0,0
4335,8641,image,,Smith-Fine-Arts,12,1,1303262281,1303262281,0,1,0,0,0,0
4338,8648,image,,World-Beat-Dragon,4,1,1303343174,1303343174,0,1,0,0,0,0
4340,8652,image,,Into-The-Wild-Video-Thumbnail,4,1,1303426531,1303426531,0,1,0,0,0,0
4341,8658,image,,Todays-Hair-Video-Thumbnail,4,1,1303427315,1303427315,0,1,0,0,0,0
4370,8692,image,,Wavra-Video-Thumbnail,4,1,1303774996,1303774996,0,1,0,0,0,0
4371,8693,image,,Wavra-Farms-Photo,4,1,1303775235,1303775235,0,1,0,0,0,0
4388,8721,image,,Foremost-April-2011,4,1,1303838433,1303838433,0,1,0,0,0,0
4393,8729,image,,Northern-Lights-Logo-Small,4,1,1304101621,1304101621,0,1,0,0,0,0
4394,8730,image,,JoyRide-Cycling-Logo-Small,4,1,1304101769,1304101769,0,1,0,0,0,0
4415,8759,image,,Liquor-Depot,4,1,1304370616,1304370616,0,1,0,0,0,0
4430,8789,image,,Sal-smooch-photo,4,1,1305068889,1305068889,0,1,0,0,0,0
4434,8825,image,,Phoenix-RV,12,1,1305513021,1305513021,0,1,0,0,0,0
4435,8827,image,,Phoenix-RV-Meeting,12,1,1305513282,1305513282,0,1,0,0,0,0
4438,8834,image,,Danner-Soli-Video-Thumbnail,4,1,1305654978,1305654978,0,1,0,0,0,0
4445,8851,image,,Riverfront-Carousel-10-Year,4,1,1305861838,1305861838,0,1,0,0,0,0
4466,8876,image,,Ticos-Newsletter,4,1,1305912957,1305912957,0,1,0,0,0,0
4491,8915,image,,2011-Ab-Fab-Winners,4,1,1306184812,1306184856,0,1,0,0,0,0
4492,8916,image,,Carousel-10-Years-May-2011,4,1,1306187893,1306187893,0,1,0,0,0,0
4493,8923,image,,Mystic-Wines,12,1,1306384181,1306384181,0,1,0,0,0,0
4495,8929,image,,Create-A-Memory,12,1,1306385421,1306385421,0,1,0,0,0,0
4503,8937,image,,Elkhorn-Golf-Video-Thumbnail,4,1,1306445927,1306445927,0,1,0,0,0,0
4507,8945,image,,Four-Seasons,12,1,1306470802,1306470802,0,1,0,0,0,0
4543,8993,image,,Phoenix-RV-Video-Thumbnail,4,1,1306955861,1306955861,0,1,0,0,0,0
4545,8998,image,,PolkCountySunset-RonCooper,4,1,1307032063,1307032063,0,1,0,0,0,0
4547,9027,image,,Magic-Tek,12,1,1307333397,1307333397,0,1,0,0,0,0
4549,9033,image,,Taste-and-See-Salem-2011,4,1,1307726990,1307726990,0,1,0,0,0,0
4550,9034,image,,2011-VG-Cover-Small,4,1,1307745519,1307745519,0,1,0,0,0,0
4551,9036,image,,Wavra-June-2011,4,1,1307747316,1307747316,0,1,0,0,0,0
4556,9041,image,,100-Best-Green-Companies-2011,4,1,1307749542,1307749542,0,1,0,0,0,0
4558,9045,image,,Balance-For-Life,12,1,1307760790,1307760790,0,1,0,0,0,0
4561,9049,image,,The-Grand-Hotel,12,1,1307761668,1307761668,0,1,0,0,0,0
4562,9052,image,,Oregon-Symphony-Small,12,1,1307762582,1307762582,0,1,0,0,0,0
4579,9082,image,,WVV-Pinot-Gris,4,1,1308000530,1308000530,0,1,0,0,0,0
4580,9085,image,,100-Best-Green-Co-2011,4,1,1308005339,1308005339,0,1,0,0,0,0
4581,9086,image,,100-Best-Green-2011,4,1,1308005588,1308005588,0,1,0,0,0,0
